0.185||0.286||0.0
0.232||0.275||0.01667
0.277||0.268||0.03333
0.321||0.265||0.05
0.369||0.263||0.06667
0.417||0.264||0.08333
0.461||0.268||0.1
0.506||0.277||0.11667
0.554||0.286||0.13333
0.597||0.3||0.15
0.642||0.317||0.16667
0.688||0.337||0.18333
0.732||0.358||0.2
0.778||0.385||0.21667
0.821||0.412||0.23333
0.862||0.444||0.25
0.908||0.478||0.26667
0.955||0.517||0.28333
1.001||0.559||0.3
1.045||0.603||0.31667
1.09||0.651||0.33333
1.138||0.706||0.35
1.182||0.76||0.36667
