0.151||0.207||0.0
0.192||0.205||0.01667
0.231||0.208||0.03333
0.269||0.213||0.05
0.309||0.223||0.06667
0.348||0.235||0.08333
0.388||0.249||0.1
0.425||0.266||0.11667
0.461||0.288||0.13333
0.501||0.309||0.15
0.536||0.335||0.16667
0.573||0.365||0.18333
0.609||0.394||0.2
0.649||0.434||0.21667
0.678||0.467||0.23333
0.717||0.509||0.25
0.75||0.55||0.26667
0.783||0.598||0.28333
0.779||0.619||0.3
