0.284||0.253||0.0
0.339||0.251||0.01667
0.389||0.255||0.03333
0.443||0.26||0.05
0.493||0.27||0.06667
0.543||0.283||0.08333
0.59||0.297||0.1
0.641||0.314||0.11667
0.687||0.334||0.13333
0.736||0.358||0.15
0.781||0.383||0.16667
0.826||0.409||0.18333
0.872||0.442||0.2
0.916||0.476||0.21667
0.961||0.512||0.23333
1.005||0.551||0.25
1.054||0.595||0.26667
1.096||0.639||0.28333
1.139||0.687||0.3
1.181||0.737||0.31667
