0.126||0.345||0.0
0.177||0.334||0.01667
0.231||0.325||0.03333
0.283||0.321||0.05
0.333||0.32||0.06667
0.38||0.321||0.08333
0.432||0.326||0.1
0.482||0.333||0.11667
0.53||0.341||0.13333
0.578||0.356||0.15
0.627||0.372||0.16667
0.673||0.391||0.18333
0.719||0.411||0.2
0.766||0.436||0.21667
0.812||0.463||0.23333
0.857||0.493||0.25
0.901||0.524||0.26667
0.945||0.56||0.28333
0.993||0.598||0.3
1.037||0.637||0.31667
1.082||0.684||0.33333
1.128||0.73||0.35
1.132||0.754||0.36667
