0.172||0.345||0.0
0.218||0.339||0.01667
0.265||0.336||0.03333
0.31||0.335||0.05
0.353||0.34||0.06667
0.397||0.347||0.08333
0.442||0.355||0.1
0.486||0.367||0.11667
0.529||0.38||0.13333
0.571||0.399||0.15
0.613||0.418||0.16667
0.656||0.442||0.18333
0.698||0.469||0.2
0.744||0.499||0.21667
0.785||0.531||0.23333
0.826||0.565||0.25
